,org:resource,lifecycle:transition_start,concept:name,time:timestamp_start,case:REG_DATE_start,case:concept:name,case:AMOUNT_REQ_start,lifecycle:transition_complete,time:timestamp_complete,case:REG_DATE_complete,case:AMOUNT_REQ_complete,duration,duration_seconds
430707,10138,START,W_Nabellen incomplete dossiers,2012-01-12 16:47:45.159000+00:00,2011-12-31 13:35:51.756000+00:00,196903,13000,COMPLETE,2012-01-12 16:54:22.996000+00:00,2011-12-31 13:35:51.756000+00:00,13000,0 days 00:06:37.837000,397
386514,10138,START,W_Nabellen incomplete dossiers,2012-01-12 16:59:21.879000+00:00,2011-12-20 16:56:40.784000+00:00,194737,8000,COMPLETE,2012-01-12 17:00:39.457000+00:00,2011-12-20 16:56:40.784000+00:00,8000,0 days 00:01:17.578000,77
465751,10138,START,W_Nabellen incomplete dossiers,2012-01-13 15:43:45.476000+00:00,2012-01-06 01:17:00.694000+00:00,198496,25000,COMPLETE,2012-01-13 15:43:54.378000+00:00,2012-01-06 01:17:00.694000+00:00,25000,0 days 00:00:08.902000,8
463099,10138,START,W_Nabellen incomplete dossiers,2012-01-17 08:55:43.194000+00:00,2012-01-05 16:32:42.741000+00:00,198352,11000,COMPLETE,2012-01-17 09:03:11.937000+00:00,2012-01-05 16:32:42.741000+00:00,11000,0 days 00:07:28.743000,448
447334,10138,START,W_Nabellen incomplete dossiers,2012-01-18 10:02:08.861000+00:00,2012-01-03 18:47:54.971000+00:00,197665,25000,COMPLETE,2012-01-18 10:03:40.347000+00:00,2012-01-03 18:47:54.971000+00:00,25000,0 days 00:01:31.486000,91
450149,10138,START,W_Nabellen incomplete dossiers,2012-01-18 14:18:27.106000+00:00,2012-01-04 01:42:48.381000+00:00,197797,20000,COMPLETE,2012-01-18 14:30:12.501000+00:00,2012-01-04 01:42:48.381000+00:00,20000,0 days 00:11:45.395000,705
481093,10138,START,W_Nabellen incomplete dossiers,2012-01-18 15:54:17.576000+00:00,2012-01-09 19:33:29.088000+00:00,199375,15000,COMPLETE,2012-01-18 15:57:23.909000+00:00,2012-01-09 19:33:29.088000+00:00,15000,0 days 00:03:06.333000,186
406436,10138,START,W_Nabellen incomplete dossiers,2012-01-18 16:26:02.565000+00:00,2011-12-26 23:06:59.290000+00:00,195678,15000,COMPLETE,2012-01-18 16:27:53.488000+00:00,2011-12-26 23:06:59.290000+00:00,15000,0 days 00:01:50.923000,110
433869,10138,START,W_Nabellen incomplete dossiers,2012-01-19 08:30:54.608000+00:00,2012-01-02 08:35:54.627000+00:00,197042,2000,COMPLETE,2012-01-19 08:44:55.463000+00:00,2012-01-02 08:35:54.627000+00:00,2000,0 days 00:14:00.855000,840
480336,10138,START,W_Nabellen incomplete dossiers,2012-01-20 10:37:21.168000+00:00,2012-01-09 17:15:11.751000+00:00,199333,39750,COMPLETE,2012-01-20 10:42:55.022000+00:00,2012-01-09 17:15:11.751000+00:00,39750,0 days 00:05:33.854000,333
465827,10138,START,W_Nabellen incomplete dossiers,2012-01-20 15:48:54.853000+00:00,2012-01-06 01:17:00.694000+00:00,198496,25000,COMPLETE,2012-01-20 15:50:43.615000+00:00,2012-01-06 01:17:00.694000+00:00,25000,0 days 00:01:48.762000,108
465845,10138,START,W_Nabellen incomplete dossiers,2012-01-20 15:55:14.178000+00:00,2012-01-06 01:17:00.694000+00:00,198496,25000,COMPLETE,2012-01-20 15:56:09.399000+00:00,2012-01-06 01:17:00.694000+00:00,25000,0 days 00:00:55.221000,55
480414,10138,START,W_Nabellen incomplete dossiers,2012-01-20 16:15:18.046000+00:00,2012-01-09 17:15:11.751000+00:00,199333,39750,COMPLETE,2012-01-20 16:15:43.060000+00:00,2012-01-09 17:15:11.751000+00:00,39750,0 days 00:00:25.014000,25
496687,10138,START,W_Nabellen incomplete dossiers,2012-01-24 14:51:47.522000+00:00,2012-01-12 17:09:42.835000+00:00,200311,5000,COMPLETE,2012-01-24 14:54:51.155000+00:00,2012-01-12 17:09:42.835000+00:00,5000,0 days 00:03:03.633000,183
488678,10138,START,W_Nabellen incomplete dossiers,2012-01-27 12:58:19.857000+00:00,2012-01-11 11:22:31.719000+00:00,199818,25000,COMPLETE,2012-01-27 13:05:57.657000+00:00,2012-01-11 11:22:31.719000+00:00,25000,0 days 00:07:37.800000,457
455221,10138,START,W_Nabellen incomplete dossiers,2012-02-01 10:58:04.308000+00:00,2012-01-04 21:19:16.742000+00:00,198113,18000,COMPLETE,2012-02-01 10:59:39.148000+00:00,2012-01-04 21:19:16.742000+00:00,18000,0 days 00:01:34.840000,94
537349,10138,START,W_Nabellen incomplete dossiers,2012-02-02 11:34:07.432000+00:00,2012-01-20 16:30:47.079000+00:00,202638,26500,COMPLETE,2012-02-02 11:35:12.958000+00:00,2012-01-20 16:30:47.079000+00:00,26500,0 days 00:01:05.526000,65
535469,10138,START,W_Nabellen incomplete dossiers,2012-02-02 13:46:29.240000+00:00,2012-01-20 11:58:08.530000+00:00,202536,6522,COMPLETE,2012-02-02 13:46:45.108000+00:00,2012-01-20 11:58:08.530000+00:00,6522,0 days 00:00:15.868000,15
565475,10138,START,W_Nabellen incomplete dossiers,2012-02-03 11:32:05.033000+00:00,2012-01-26 11:04:09.380000+00:00,204158,16000,COMPLETE,2012-02-03 11:33:26.643000+00:00,2012-01-26 11:04:09.380000+00:00,16000,0 days 00:01:21.610000,81
546952,10138,START,W_Nabellen incomplete dossiers,2012-02-07 09:48:24.709000+00:00,2012-01-23 12:53:30.334000+00:00,203206,15500,COMPLETE,2012-02-07 09:48:45.382000+00:00,2012-01-23 12:53:30.334000+00:00,15500,0 days 00:00:20.673000,20
546986,10138,START,W_Nabellen incomplete dossiers,2012-02-07 10:17:28.592000+00:00,2012-01-23 12:53:30.334000+00:00,203206,15500,COMPLETE,2012-02-07 10:17:59.113000+00:00,2012-01-23 12:53:30.334000+00:00,15500,0 days 00:00:30.521000,30
556540,10138,START,W_Nabellen incomplete dossiers,2012-02-07 12:19:31.971000+00:00,2012-01-24 18:59:53.205000+00:00,203699,15000,COMPLETE,2012-02-07 12:24:32.326000+00:00,2012-01-24 18:59:53.205000+00:00,15000,0 days 00:05:00.355000,300
516827,10138,START,W_Nabellen incomplete dossiers,2012-02-07 16:31:11.634000+00:00,2012-01-16 19:47:23.692000+00:00,201457,7500,COMPLETE,2012-02-07 16:34:31.306000+00:00,2012-01-16 19:47:23.692000+00:00,7500,0 days 00:03:19.672000,199
567544,10138,START,W_Nabellen incomplete dossiers,2012-02-09 11:43:35.182000+00:00,2012-01-26 18:56:51.976000+00:00,204293,40000,COMPLETE,2012-02-09 11:51:13.306000+00:00,2012-01-26 18:56:51.976000+00:00,40000,0 days 00:07:38.124000,458
574470,10138,START,W_Nabellen incomplete dossiers,2012-02-09 12:23:00.401000+00:00,2012-01-28 16:59:49.930000+00:00,204646,12500,COMPLETE,2012-02-09 12:23:20.119000+00:00,2012-01-28 16:59:49.930000+00:00,12500,0 days 00:00:19.718000,19
567804,10138,START,W_Nabellen incomplete dossiers,2012-02-09 12:48:40.166000+00:00,2012-01-26 19:21:05.535000+00:00,204302,8000,COMPLETE,2012-02-09 12:49:52.338000+00:00,2012-01-26 19:21:05.535000+00:00,8000,0 days 00:01:12.172000,72
567576,10138,START,W_Nabellen incomplete dossiers,2012-02-09 17:49:20.615000+00:00,2012-01-26 18:56:51.976000+00:00,204293,40000,COMPLETE,2012-02-09 17:57:33.533000+00:00,2012-01-26 18:56:51.976000+00:00,40000,0 days 00:08:12.918000,492
567592,10138,START,W_Nabellen incomplete dossiers,2012-02-10 09:20:59.532000+00:00,2012-01-26 18:56:51.976000+00:00,204293,40000,COMPLETE,2012-02-10 09:36:00.507000+00:00,2012-01-26 18:56:51.976000+00:00,40000,0 days 00:15:00.975000,900
553974,10138,START,W_Nabellen incomplete dossiers,2012-02-13 09:24:13.399000+00:00,2012-01-24 10:35:42.136000+00:00,203504,10000,COMPLETE,2012-02-13 09:24:34.801000+00:00,2012-01-24 10:35:42.136000+00:00,10000,0 days 00:00:21.402000,21
499848,10138,START,W_Nabellen incomplete dossiers,2012-02-13 10:44:26.198000+00:00,2012-01-13 11:45:45.222000+00:00,200521,10000,COMPLETE,2012-02-13 10:45:36.183000+00:00,2012-01-13 11:45:45.222000+00:00,10000,0 days 00:01:09.985000,69
554055,10138,START,W_Nabellen incomplete dossiers,2012-02-14 09:19:43.463000+00:00,2012-01-24 10:35:42.136000+00:00,203504,10000,COMPLETE,2012-02-14 09:20:47.375000+00:00,2012-01-24 10:35:42.136000+00:00,10000,0 days 00:01:03.912000,63
593029,10138,START,W_Nabellen incomplete dossiers,2012-02-14 10:42:55.255000+00:00,2012-02-01 13:46:41.659000+00:00,205598,25000,COMPLETE,2012-02-14 10:46:40.278000+00:00,2012-02-01 13:46:41.659000+00:00,25000,0 days 00:03:45.023000,225
654963,10138,START,W_Nabellen incomplete dossiers,2012-02-14 10:48:26.335000+00:00,2012-02-14 08:42:51.004000+00:00,209188,5000,COMPLETE,2012-02-14 10:49:41.910000+00:00,2012-02-14 08:42:51.004000+00:00,5000,0 days 00:01:15.575000,75
594546,10138,START,W_Nabellen incomplete dossiers,2012-02-15 10:18:00.200000+00:00,2012-02-01 18:56:47.174000+00:00,205679,25000,COMPLETE,2012-02-15 10:19:16.625000+00:00,2012-02-01 18:56:47.174000+00:00,25000,0 days 00:01:16.425000,76
527172,10138,START,W_Nabellen incomplete dossiers,2012-02-16 14:03:23.717000+00:00,2012-01-18 15:23:07.255000+00:00,202038,20000,COMPLETE,2012-02-16 14:04:03.894000+00:00,2012-01-18 15:23:07.255000+00:00,20000,0 days 00:00:40.177000,40
635377,10138,START,W_Nabellen incomplete dossiers,2012-02-16 15:55:55.759000+00:00,2012-02-10 09:45:28.531000+00:00,208028,9000,COMPLETE,2012-02-16 15:57:01.685000+00:00,2012-02-10 09:45:28.531000+00:00,9000,0 days 00:01:05.926000,65
562452,10138,START,W_Nabellen incomplete dossiers,2012-02-17 08:24:44.162000+00:00,2012-01-25 15:14:08.613000+00:00,203964,6000,COMPLETE,2012-02-17 08:25:16.663000+00:00,2012-01-25 15:14:08.613000+00:00,6000,0 days 00:00:32.501000,32
527190,10138,START,W_Nabellen incomplete dossiers,2012-02-17 12:27:59.787000+00:00,2012-01-18 15:23:07.255000+00:00,202038,20000,COMPLETE,2012-02-17 12:33:55.361000+00:00,2012-01-18 15:23:07.255000+00:00,20000,0 days 00:05:55.574000,355
626888,10138,START,W_Nabellen incomplete dossiers,2012-02-21 14:44:26.502000+00:00,2012-02-08 14:12:00.218000+00:00,207461,32000,COMPLETE,2012-02-21 14:45:49.204000+00:00,2012-02-08 14:12:00.218000+00:00,32000,0 days 00:01:22.702000,82
507794,10138,START,W_Nabellen incomplete dossiers,2012-02-21 14:46:31.544000+00:00,2012-01-14 22:13:01.699000+00:00,200982,25000,COMPLETE,2012-02-21 14:47:06.128000+00:00,2012-01-14 22:13:01.699000+00:00,25000,0 days 00:00:34.584000,34
625764,10138,START,W_Nabellen incomplete dossiers,2012-02-21 14:47:13.450000+00:00,2012-02-08 09:41:34.207000+00:00,207377,16000,COMPLETE,2012-02-21 14:49:25.327000+00:00,2012-02-08 09:41:34.207000+00:00,16000,0 days 00:02:11.877000,131
639330,10138,START,W_Nabellen incomplete dossiers,2012-02-23 10:29:25.344000+00:00,2012-02-10 16:27:46.389000+00:00,208196,15000,COMPLETE,2012-02-23 10:32:03.116000+00:00,2012-02-10 16:27:46.389000+00:00,15000,0 days 00:02:37.772000,157
640567,10138,START,W_Nabellen incomplete dossiers,2012-02-23 12:55:11.946000+00:00,2012-02-10 20:18:13.776000+00:00,208277,7000,COMPLETE,2012-02-23 12:57:30.169000+00:00,2012-02-10 20:18:13.776000+00:00,7000,0 days 00:02:18.223000,138
655671,10138,START,W_Nabellen incomplete dossiers,2012-02-24 09:04:48.442000+00:00,2012-02-14 12:04:33.752000+00:00,209257,30000,COMPLETE,2012-02-24 09:05:42+00:00,2012-02-14 12:04:33.752000+00:00,30000,0 days 00:00:53.558000,53
666380,10138,START,W_Nabellen incomplete dossiers,2012-02-24 12:34:58.097000+00:00,2012-02-15 21:51:21.459000+00:00,209913,15000,COMPLETE,2012-02-24 12:35:21.065000+00:00,2012-02-15 21:51:21.459000+00:00,15000,0 days 00:00:22.968000,22
666400,10138,START,W_Nabellen incomplete dossiers,2012-02-24 12:42:23.126000+00:00,2012-02-15 21:51:21.459000+00:00,209913,15000,COMPLETE,2012-02-24 12:46:09.565000+00:00,2012-02-15 21:51:21.459000+00:00,15000,0 days 00:03:46.439000,226
671407,10138,START,W_Nabellen incomplete dossiers,2012-02-24 15:42:48.258000+00:00,2012-02-16 21:51:15.238000+00:00,210272,8000,COMPLETE,2012-02-24 15:50:11.376000+00:00,2012-02-16 21:51:15.238000+00:00,8000,0 days 00:07:23.118000,443
666499,10138,START,W_Nabellen incomplete dossiers,2012-02-27 14:47:03.653000+00:00,2012-02-15 21:51:21.459000+00:00,209913,15000,COMPLETE,2012-02-27 14:47:57.849000+00:00,2012-02-15 21:51:21.459000+00:00,15000,0 days 00:00:54.196000,54
666519,10138,START,W_Nabellen incomplete dossiers,2012-02-27 15:08:30.530000+00:00,2012-02-15 21:51:21.459000+00:00,209913,15000,COMPLETE,2012-02-27 15:11:07.270000+00:00,2012-02-15 21:51:21.459000+00:00,15000,0 days 00:02:36.740000,156
592736,10138,START,W_Nabellen incomplete dossiers,2012-03-01 10:41:25.668000+00:00,2012-02-01 12:58:40.677000+00:00,205583,15000,COMPLETE,2012-03-01 10:43:49.030000+00:00,2012-02-01 12:58:40.677000+00:00,15000,0 days 00:02:23.362000,143
693171,10138,START,W_Nabellen incomplete dossiers,2012-03-01 15:02:18.937000+00:00,2012-02-22 19:39:43.682000+00:00,211901,6000,COMPLETE,2012-03-01 15:03:28.068000+00:00,2012-02-22 19:39:43.682000+00:00,6000,0 days 00:01:09.131000,69
688495,10138,START,W_Nabellen incomplete dossiers,2012-03-01 15:33:31.294000+00:00,2012-02-21 16:28:40.380000+00:00,211507,5000,COMPLETE,2012-03-01 15:38:23.125000+00:00,2012-02-21 16:28:40.380000+00:00,5000,0 days 00:04:51.831000,291
671123,10138,START,W_Nabellen incomplete dossiers,2012-03-02 09:29:17.739000+00:00,2012-02-16 20:43:13.055000+00:00,210251,5000,COMPLETE,2012-03-02 09:30:54.462000+00:00,2012-02-16 20:43:13.055000+00:00,5000,0 days 00:01:36.723000,96
694944,10138,START,W_Nabellen incomplete dossiers,2012-03-02 11:58:33.349000+00:00,2012-02-22 22:52:47.544000+00:00,212003,21000,COMPLETE,2012-03-02 12:00:19.572000+00:00,2012-02-22 22:52:47.544000+00:00,21000,0 days 00:01:46.223000,106
459154,10138,START,W_Nabellen incomplete dossiers,2012-03-02 12:00:39.141000+00:00,2012-01-05 11:16:03.949000+00:00,198232,6500,COMPLETE,2012-03-02 12:10:13.939000+00:00,2012-01-05 11:16:03.949000+00:00,6500,0 days 00:09:34.798000,574
698268,10138,START,W_Nabellen incomplete dossiers,2012-03-05 12:45:22.858000+00:00,2012-02-23 17:05:03.078000+00:00,212226,50000,COMPLETE,2012-03-05 12:45:49.332000+00:00,2012-02-23 17:05:03.078000+00:00,50000,0 days 00:00:26.474000,26
698288,10138,START,W_Nabellen incomplete dossiers,2012-03-05 13:44:39.820000+00:00,2012-02-23 17:05:03.078000+00:00,212226,50000,COMPLETE,2012-03-05 13:45:12.312000+00:00,2012-02-23 17:05:03.078000+00:00,50000,0 days 00:00:32.492000,32
698308,10138,START,W_Nabellen incomplete dossiers,2012-03-05 13:53:26.417000+00:00,2012-02-23 17:05:03.078000+00:00,212226,50000,COMPLETE,2012-03-05 13:54:10.238000+00:00,2012-02-23 17:05:03.078000+00:00,50000,0 days 00:00:43.821000,43
664280,10138,START,W_Nabellen incomplete dossiers,2012-03-05 14:59:19.007000+00:00,2012-02-15 16:48:56.513000+00:00,209775,6000,COMPLETE,2012-03-05 15:05:02.279000+00:00,2012-02-15 16:48:56.513000+00:00,6000,0 days 00:05:43.272000,343
698365,10138,START,W_Nabellen incomplete dossiers,2012-03-06 10:38:58.296000+00:00,2012-02-23 17:05:03.078000+00:00,212226,50000,COMPLETE,2012-03-06 10:39:34.340000+00:00,2012-02-23 17:05:03.078000+00:00,50000,0 days 00:00:36.044000,36
647202,10138,START,W_Nabellen incomplete dossiers,2012-03-06 12:21:16.069000+00:00,2012-02-12 19:00:26.832000+00:00,208628,35000,COMPLETE,2012-03-06 12:22:46.726000+00:00,2012-02-12 19:00:26.832000+00:00,35000,0 days 00:01:30.657000,90
713078,10138,START,W_Nabellen incomplete dossiers,2012-03-06 12:54:26.697000+00:00,2012-02-27 11:58:22.182000+00:00,213234,15000,COMPLETE,2012-03-06 12:55:50.342000+00:00,2012-02-27 11:58:22.182000+00:00,15000,0 days 00:01:23.645000,83
704901,10138,START,W_Nabellen incomplete dossiers,2012-03-06 13:55:48.552000+00:00,2012-02-24 22:20:50.172000+00:00,212644,14500,COMPLETE,2012-03-06 13:56:59.884000+00:00,2012-02-24 22:20:50.172000+00:00,14500,0 days 00:01:11.332000,71
692560,10138,START,W_Nabellen incomplete dossiers,2012-03-06 14:41:55.753000+00:00,2012-02-22 16:58:01.463000+00:00,211850,10000,COMPLETE,2012-03-06 14:44:39.059000+00:00,2012-02-22 16:58:01.463000+00:00,10000,0 days 00:02:43.306000,163
679002,10138,START,W_Nabellen incomplete dossiers,2012-03-07 14:12:30.747000+00:00,2012-02-19 15:17:09.739000+00:00,210830,16000,COMPLETE,2012-03-07 14:14:09.147000+00:00,2012-02-19 15:17:09.739000+00:00,16000,0 days 00:01:38.400000,98
646964,10138,START,W_Nabellen incomplete dossiers,2012-03-08 08:53:17.483000+00:00,2012-02-12 18:18:37.803000+00:00,208619,27000,COMPLETE,2012-03-08 08:53:32.639000+00:00,2012-02-12 18:18:37.803000+00:00,27000,0 days 00:00:15.156000,15
716368,10138,START,W_Nabellen incomplete dossiers,2012-03-08 12:24:34.657000+00:00,2012-02-27 18:06:47.801000+00:00,213417,15000,COMPLETE,2012-03-08 12:36:41.824000+00:00,2012-02-27 18:06:47.801000+00:00,15000,0 days 00:12:07.167000,727
701520,10138,START,W_Nabellen incomplete dossiers,2012-03-12 16:05:41.455000+00:00,2012-02-24 09:53:46.406000+00:00,212398,20000,COMPLETE,2012-03-12 16:06:22.348000+00:00,2012-02-24 09:53:46.406000+00:00,20000,0 days 00:00:40.893000,40
701536,10138,START,W_Nabellen incomplete dossiers,2012-03-13 09:03:15.022000+00:00,2012-02-24 09:53:46.406000+00:00,212398,20000,COMPLETE,2012-03-13 09:12:35.808000+00:00,2012-02-24 09:53:46.406000+00:00,20000,0 days 00:09:20.786000,560
642623,10138,START,W_Nabellen incomplete dossiers,2012-03-13 10:22:30.776000+00:00,2012-02-11 15:02:47.035000+00:00,208421,6000,COMPLETE,2012-03-13 10:24:03.611000+00:00,2012-02-11 15:02:47.035000+00:00,6000,0 days 00:01:32.835000,92
711293,10138,START,W_Nabellen incomplete dossiers,2012-03-13 11:53:19.841000+00:00,2012-02-27 00:14:00.897000+00:00,213091,10000,COMPLETE,2012-03-13 11:56:42.495000+00:00,2012-02-27 00:14:00.897000+00:00,10000,0 days 00:03:22.654000,202
691901,10138,START,W_Nabellen incomplete dossiers,2012-03-14 12:17:16.891000+00:00,2012-02-22 13:57:48.167000+00:00,211784,5000,COMPLETE,2012-03-14 12:19:11.784000+00:00,2012-02-22 13:57:48.167000+00:00,5000,0 days 00:01:54.893000,114
104022,10138,START,W_Nabellen offertes,2011-10-26 08:44:06.662000+00:00,2011-10-21 09:37:55.276000+00:00,178780,8000,COMPLETE,2011-10-26 08:58:42.678000+00:00,2011-10-21 09:37:55.276000+00:00,8000,0 days 00:14:36.016000,876
126079,10138,START,W_Nabellen offertes,2011-10-26 11:45:15.435000+00:00,2011-10-25 19:43:58.313000+00:00,179796,37500,COMPLETE,2011-10-26 12:08:34.216000+00:00,2011-10-25 19:43:58.313000+00:00,37500,0 days 00:23:18.781000,1398
141654,10138,START,W_Nabellen offertes,2011-10-28 15:31:22.076000+00:00,2011-10-28 15:25:31.188000+00:00,180547,15000,COMPLETE,2011-10-28 15:31:38.262000+00:00,2011-10-28 15:25:31.188000+00:00,15000,0 days 00:00:16.186000,16
88030,10138,START,W_Nabellen offertes,2011-11-09 16:05:05.244000+00:00,2011-10-18 10:29:15.628000+00:00,177764,1000,COMPLETE,2011-11-09 16:05:20.325000+00:00,2011-10-18 10:29:15.628000+00:00,1000,0 days 00:00:15.081000,15
154777,10138,START,W_Nabellen offertes,2011-11-14 13:43:26.981000+00:00,2011-11-01 12:13:40.574000+00:00,181276,8000,COMPLETE,2011-11-14 13:43:41.627000+00:00,2011-11-01 12:13:40.574000+00:00,8000,0 days 00:00:14.646000,14
126414,10138,START,W_Nabellen offertes,2011-11-14 19:35:36.044000+00:00,2011-10-25 20:22:04.917000+00:00,179817,5000,COMPLETE,2011-11-14 19:35:48.956000+00:00,2011-10-25 20:22:04.917000+00:00,5000,0 days 00:00:12.912000,12
231109,10138,START,W_Nabellen offertes,2011-11-15 09:27:17.923000+00:00,2011-11-15 09:21:13.227000+00:00,185449,15000,COMPLETE,2011-11-15 09:27:44.415000+00:00,2011-11-15 09:21:13.227000+00:00,15000,0 days 00:00:26.492000,26
231393,10138,START,W_Nabellen offertes,2011-11-15 09:49:53.154000+00:00,2011-11-15 09:46:19.903000+00:00,185461,5500,COMPLETE,2011-11-15 09:50:27.429000+00:00,2011-11-15 09:46:19.903000+00:00,5500,0 days 00:00:34.275000,34
90249,10138,START,W_Nabellen offertes,2011-11-24 13:57:33.180000+00:00,2011-10-18 18:23:21.672000+00:00,177908,8500,COMPLETE,2011-11-24 13:59:02.905000+00:00,2011-10-18 18:23:21.672000+00:00,8500,0 days 00:01:29.725000,89
211376,10138,START,W_Nabellen offertes,2011-11-28 13:38:42.040000+00:00,2011-11-10 17:36:41.017000+00:00,184165,7250,COMPLETE,2011-11-28 13:39:12.908000+00:00,2011-11-10 17:36:41.017000+00:00,7250,0 days 00:00:30.868000,30
306930,10138,START,W_Nabellen offertes,2011-12-01 12:17:27.510000+00:00,2011-12-01 11:53:04.441000+00:00,190402,27700,COMPLETE,2011-12-01 12:17:49.408000+00:00,2011-12-01 11:53:04.441000+00:00,27700,0 days 00:00:21.898000,21
347812,10138,START,W_Nabellen offertes,2011-12-22 11:55:01.757000+00:00,2011-12-09 21:39:54.229000+00:00,192491,20000,COMPLETE,2011-12-22 11:55:16.661000+00:00,2011-12-09 21:39:54.229000+00:00,20000,0 days 00:00:14.904000,14
372660,10138,START,W_Nabellen offertes,2011-12-23 10:49:14.378000+00:00,2011-12-16 12:43:00.752000+00:00,194016,10000,COMPLETE,2011-12-23 10:49:46.926000+00:00,2011-12-16 12:43:00.752000+00:00,10000,0 days 00:00:32.548000,32
356687,10138,START,W_Nabellen offertes,2011-12-23 12:17:46.117000+00:00,2011-12-12 13:50:16.898000+00:00,192930,15000,COMPLETE,2011-12-23 12:17:56.496000+00:00,2011-12-12 13:50:16.898000+00:00,15000,0 days 00:00:10.379000,10
350958,10138,START,W_Nabellen offertes,2012-01-02 12:58:38.362000+00:00,2011-12-10 18:04:30.804000+00:00,192635,43000,COMPLETE,2012-01-02 12:59:00.361000+00:00,2011-12-10 18:04:30.804000+00:00,43000,0 days 00:00:21.999000,21
359021,10138,START,W_Nabellen offertes,2012-01-02 14:11:00.957000+00:00,2011-12-12 20:31:41.111000+00:00,193083,6470,COMPLETE,2012-01-02 14:13:21.252000+00:00,2011-12-12 20:31:41.111000+00:00,6470,0 days 00:02:20.295000,140
321593,10138,START,W_Nabellen offertes,2012-01-02 16:37:28.396000+00:00,2011-12-04 09:20:13.875000+00:00,191064,33000,COMPLETE,2012-01-02 16:37:45.894000+00:00,2011-12-04 09:20:13.875000+00:00,33000,0 days 00:00:17.498000,17
459194,10138,START,W_Nabellen offertes,2012-01-05 12:09:45.890000+00:00,2012-01-05 11:29:29.571000+00:00,198235,47000,COMPLETE,2012-01-05 12:10:03.942000+00:00,2012-01-05 11:29:29.571000+00:00,47000,0 days 00:00:18.052000,18
