,concept:name,lifecycle:transition_start,time:timestamp_start,org:resource,case:concept:name,lifecycle:transition_complete,time:timestamp_complete,duration,duration_seconds,duration_sampled,seconds_in_day,1,Clark,Jane,Joe,Karsten,DIAGNOSIS,REPAIR
118,REPAIR,START,2020-02-13 05:54:24.480469+00:00,Karsten,39,COMPLETE,2020-02-13 13:36:14.134517+00:00,0 days 07:41:49.654048,27709,28187,21264,0.0,0.0,0.0,1.0,0.0,1.0,0.0
119,QUALITY_CONTROL,START,2020-02-13 13:36:14.134517+00:00,Clark,39,COMPLETE,2020-02-13 17:29:00.871669+00:00,0 days 03:52:46.737152,13966,11409,48974,0.0,0.0,0.0,1.0,1.0,1.0,1.0
120,DIAGNOSIS,START,2020-02-13 09:31:24.832363+00:00,Joe,40,COMPLETE,2020-02-13 10:44:08.819948+00:00,0 days 01:12:43.987585,4363,3813,34284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,REPAIR,START,2020-02-13 10:44:08.819948+00:00,Jane,40,COMPLETE,2020-02-14 01:56:52.128057+00:00,0 days 15:12:43.308109,54763,18825,38648,0.0,0.0,0.0,1.0,0.0,1.0,0.0
122,QUALITY_CONTROL,START,2020-02-14 01:56:52.128057+00:00,1,40,COMPLETE,2020-02-14 04:48:13.220403+00:00,0 days 02:51:21.092346,10281,8024,7012,0.0,0.0,1.0,1.0,0.0,1.0,1.0
123,DIAGNOSIS,START,2020-02-13 23:30:41.186117+00:00,Karsten,41,COMPLETE,2020-02-14 00:27:53.372846+00:00,0 days 00:57:12.186729,3432,2608,84641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,REPAIR,START,2020-02-14 00:27:53.372846+00:00,Clark,41,COMPLETE,2020-02-14 03:53:57.079917+00:00,0 days 03:26:03.707071,12363,26459,1673,0.0,0.0,0.0,0.0,1.0,1.0,0.0
125,QUALITY_CONTROL,START,2020-02-14 03:53:57.079917+00:00,Clark,41,COMPLETE,2020-02-14 05:56:47.118388+00:00,0 days 02:02:50.038471,7370,15215,14037,0.0,1.0,0.0,0.0,1.0,1.0,1.0
126,DIAGNOSIS,START,2020-02-13 23:56:33.480394+00:00,Joe,42,COMPLETE,2020-02-14 00:52:42.771627+00:00,0 days 00:56:09.291233,3369,5136,86193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,REPAIR,START,2020-02-14 00:52:42.771627+00:00,Joe,42,COMPLETE,2020-02-14 17:43:11.683643+00:00,0 days 16:50:28.912016,60628,32349,3162,0.0,0.0,0.0,1.0,0.0,1.0,0.0
128,QUALITY_CONTROL,START,2020-02-14 17:43:11.683643+00:00,1,42,COMPLETE,2020-02-14 20:25:10.168856+00:00,0 days 02:41:58.485213,9718,9608,63791,0.0,0.0,0.0,2.0,0.0,1.0,1.0
129,DIAGNOSIS,START,2020-02-14 00:10:43.233739+00:00,1,43,COMPLETE,2020-02-14 01:13:40.367125+00:00,0 days 01:02:57.133386,3777,3085,643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,REPAIR,START,2020-02-14 01:13:40.367125+00:00,Karsten,43,COMPLETE,2020-02-14 07:48:25.519271+00:00,0 days 06:34:45.152146,23685,13903,4420,1.0,0.0,0.0,0.0,0.0,1.0,0.0
131,QUALITY_CONTROL,START,2020-02-14 07:48:25.519271+00:00,1,43,COMPLETE,2020-02-14 11:05:26.651708+00:00,0 days 03:17:01.132437,11821,10436,28105,1.0,0.0,0.0,0.0,1.0,1.0,1.0
132,DIAGNOSIS,START,2020-02-14 16:26:28.909418+00:00,Jane,44,COMPLETE,2020-02-14 18:01:57.179280+00:00,0 days 01:35:28.269862,5728,4030,59188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,REPAIR,START,2020-02-14 18:01:57.179280+00:00,Jane,44,COMPLETE,2020-02-14 22:21:33.789038+00:00,0 days 04:19:36.609758,15576,33138,64917,0.0,0.0,1.0,0.0,0.0,1.0,0.0
134,QUALITY_CONTROL,START,2020-02-14 22:21:33.789038+00:00,Karsten,44,COMPLETE,2020-02-15 02:00:57.053882+00:00,0 days 03:39:23.264844,13163,13152,80493,0.0,0.0,2.0,0.0,0.0,1.0,1.0
135,DIAGNOSIS,START,2020-02-16 14:01:38.838626+00:00,Joe,45,COMPLETE,2020-02-16 14:41:56.716678+00:00,0 days 00:40:17.878052,2417,4361,50498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,REPAIR,START,2020-02-16 14:41:56.716678+00:00,Jane,45,COMPLETE,2020-02-18 15:20:33.531374+00:00,2 days 00:38:36.814696,175116,18012,52916,0.0,0.0,0.0,1.0,0.0,1.0,0.0
137,QUALITY_CONTROL,START,2020-02-18 15:20:33.531374+00:00,Clark,45,COMPLETE,2020-02-18 18:57:34.724277+00:00,0 days 03:37:01.192903,13021,7746,55233,0.0,0.0,1.0,1.0,0.0,1.0,1.0
138,DIAGNOSIS,START,2020-02-18 02:24:10.217492+00:00,Clark,46,COMPLETE,2020-02-18 03:05:45.584294+00:00,0 days 00:41:35.366802,2495,1940,8650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,REPAIR,START,2020-02-18 03:05:45.584294+00:00,Clark,46,COMPLETE,2020-02-18 08:42:43.938871+00:00,0 days 05:36:58.354577,20218,13217,11145,0.0,1.0,0.0,0.0,0.0,1.0,0.0
140,QUALITY_CONTROL,START,2020-02-18 08:42:43.938871+00:00,Clark,46,COMPLETE,2020-02-18 11:30:01.881032+00:00,0 days 02:47:17.942161,10037,5365,31363,0.0,2.0,0.0,0.0,0.0,1.0,1.0
141,DIAGNOSIS,START,2020-02-19 06:47:08.620734+00:00,Jane,47,COMPLETE,2020-02-19 07:24:07.251987+00:00,0 days 00:36:58.631253,2218,2121,24428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,REPAIR,START,2020-02-19 07:24:07.251987+00:00,Karsten,47,COMPLETE,2020-02-19 14:25:00.249451+00:00,0 days 07:00:52.997464,25252,7694,26647,0.0,0.0,1.0,0.0,0.0,1.0,0.0
143,QUALITY_CONTROL,START,2020-02-19 14:25:00.249451+00:00,Jane,47,COMPLETE,2020-02-19 18:20:05.481864+00:00,0 days 03:55:05.232413,14105,13333,51900,0.0,0.0,1.0,0.0,1.0,1.0,1.0
144,DIAGNOSIS,START,2020-02-19 12:02:41.422673+00:00,1,48,COMPLETE,2020-02-19 12:59:50.792842+00:00,0 days 00:57:09.370169,3429,3008,43361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,REPAIR,START,2020-02-19 12:59:50.792842+00:00,Clark,48,COMPLETE,2020-02-19 15:26:35.726854+00:00,0 days 02:26:44.934012,8804,27754,46790,1.0,0.0,0.0,0.0,0.0,1.0,0.0
146,QUALITY_CONTROL,START,2020-02-19 15:26:35.726854+00:00,1,48,COMPLETE,2020-02-19 18:53:16.661757+00:00,0 days 03:26:40.934903,12400,10619,55595,1.0,1.0,0.0,0.0,0.0,1.0,1.0
147,DIAGNOSIS,START,2020-02-21 02:46:43.569891+00:00,Joe,49,COMPLETE,2020-02-21 03:49:14.920571+00:00,0 days 01:02:31.350680,3751,3548,10003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,REPAIR,START,2020-02-21 03:49:14.920571+00:00,Clark,49,COMPLETE,2020-02-21 07:05:08.045853+00:00,0 days 03:15:53.125282,11753,25444,13754,0.0,0.0,0.0,1.0,0.0,1.0,0.0
149,QUALITY_CONTROL,START,2020-02-21 07:05:08.045853+00:00,Jane,49,COMPLETE,2020-02-21 11:09:31.690525+00:00,0 days 04:04:23.644672,14663,18304,25508,0.0,1.0,0.0,1.0,0.0,1.0,1.0
150,DIAGNOSIS,START,2020-02-21 09:10:29.486078+00:00,Clark,50,COMPLETE,2020-02-21 09:48:50.661226+00:00,0 days 00:38:21.175148,2301,3292,33029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,REPAIR,START,2020-02-21 09:48:50.661226+00:00,1,50,COMPLETE,2020-02-21 15:08:33.941375+00:00,0 days 05:19:43.280149,19183,19561,35330,0.0,1.0,0.0,0.0,0.0,1.0,0.0
152,QUALITY_CONTROL,START,2020-02-21 15:08:33.941375+00:00,Karsten,50,COMPLETE,2020-02-21 18:50:23.885296+00:00,0 days 03:41:49.943921,13309,10066,54513,1.0,1.0,0.0,0.0,0.0,1.0,1.0
153,DIAGNOSIS,START,2020-02-21 19:10:43.515595+00:00,Jane,51,COMPLETE,2020-02-21 20:35:47.998657+00:00,0 days 01:25:04.483062,5104,2842,69043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,REPAIR,START,2020-02-21 20:35:47.998657+00:00,Jane,51,COMPLETE,2020-02-21 23:54:10.561423+00:00,0 days 03:18:22.562766,11902,26679,74147,0.0,0.0,1.0,0.0,0.0,1.0,0.0
155,QUALITY_CONTROL,START,2020-02-21 23:54:10.561423+00:00,Clark,51,COMPLETE,2020-02-22 02:57:09.133740+00:00,0 days 03:02:58.572317,10978,11258,86050,0.0,0.0,2.0,0.0,0.0,1.0,1.0
156,DIAGNOSIS,START,2020-02-25 02:56:30.072734+00:00,Jane,52,COMPLETE,2020-02-25 03:28:46.746499+00:00,0 days 00:32:16.673765,1936,3308,10590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,REPAIR,START,2020-02-25 03:28:46.746499+00:00,1,52,COMPLETE,2020-02-25 05:18:59.907392+00:00,0 days 01:50:13.160893,6613,27789,12526,0.0,0.0,1.0,0.0,0.0,1.0,0.0
158,QUALITY_CONTROL,START,2020-02-25 05:18:59.907392+00:00,Jane,52,COMPLETE,2020-02-25 07:16:00.778621+00:00,0 days 01:57:00.871229,7020,13487,19139,1.0,0.0,1.0,0.0,0.0,1.0,1.0
159,DIAGNOSIS,START,2020-02-26 04:11:28.083731+00:00,Clark,53,COMPLETE,2020-02-26 04:47:19.000141+00:00,0 days 00:35:50.916410,2150,2094,15088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,REPAIR,START,2020-02-26 04:47:19.000141+00:00,1,53,COMPLETE,2020-02-26 08:27:15.641776+00:00,0 days 03:39:56.641635,13196,35109,17239,0.0,1.0,0.0,0.0,0.0,1.0,0.0
161,QUALITY_CONTROL,START,2020-02-26 08:27:15.641776+00:00,Clark,53,COMPLETE,2020-02-26 10:02:28.208441+00:00,0 days 01:35:12.566665,5712,8535,30435,1.0,1.0,0.0,0.0,0.0,1.0,1.0
162,DIAGNOSIS,START,2020-02-26 19:10:06.480882+00:00,Karsten,54,COMPLETE,2020-02-26 19:56:05.534270+00:00,0 days 00:45:59.053388,2759,2709,69006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,REPAIR,START,2020-02-26 19:56:05.534270+00:00,Karsten,54,COMPLETE,2020-02-26 22:42:57.720146+00:00,0 days 02:46:52.185876,10012,7629,71765,0.0,0.0,0.0,0.0,1.0,1.0,0.0
164,QUALITY_CONTROL,START,2020-02-26 22:42:57.720146+00:00,1,54,COMPLETE,2020-02-27 01:32:01.351418+00:00,0 days 02:49:03.631272,10143,10338,81777,0.0,0.0,0.0,0.0,2.0,1.0,1.0
165,DIAGNOSIS,START,2020-02-27 14:39:35.311252+00:00,Karsten,55,COMPLETE,2020-02-27 15:41:05.234391+00:00,0 days 01:01:29.923139,3689,3024,52775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,REPAIR,START,2020-02-27 15:41:05.234391+00:00,Jane,55,COMPLETE,2020-02-27 23:39:21.118575+00:00,0 days 07:58:15.884184,28695,23507,56465,0.0,0.0,0.0,0.0,1.0,1.0,0.0
167,QUALITY_CONTROL,START,2020-02-27 23:39:21.118575+00:00,Karsten,55,COMPLETE,2020-02-28 01:39:11.945912+00:00,0 days 01:59:50.827337,7190,11189,85161,0.0,0.0,1.0,0.0,1.0,1.0,1.0
168,DIAGNOSIS,START,2020-02-27 22:45:37.067546+00:00,Clark,56,COMPLETE,2020-02-27 23:53:04.014293+00:00,0 days 01:07:26.946747,4046,4676,81937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,REPAIR,START,2020-02-27 23:53:04.014293+00:00,1,56,COMPLETE,2020-02-28 07:55:28.093636+00:00,0 days 08:02:24.079343,28944,49384,85984,0.0,1.0,0.0,0.0,0.0,1.0,0.0
170,QUALITY_CONTROL,START,2020-02-28 07:55:28.093636+00:00,Joe,56,COMPLETE,2020-02-28 11:36:33.001278+00:00,0 days 03:41:04.907642,13264,14955,28528,1.0,1.0,0.0,0.0,0.0,1.0,1.0
171,DIAGNOSIS,START,2020-02-28 14:31:28.657518+00:00,Jane,57,COMPLETE,2020-02-28 16:29:23.563439+00:00,0 days 01:57:54.905921,7074,4811,52288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,REPAIR,START,2020-02-28 16:29:23.563439+00:00,Jane,57,COMPLETE,2020-02-29 08:44:50.454854+00:00,0 days 16:15:26.891415,58526,29716,59363,0.0,0.0,1.0,0.0,0.0,1.0,0.0
173,QUALITY_CONTROL,START,2020-02-29 08:44:50.454854+00:00,Joe,57,COMPLETE,2020-02-29 15:39:12.752632+00:00,0 days 06:54:22.297778,24862,18257,31490,0.0,0.0,2.0,0.0,0.0,1.0,1.0
174,DIAGNOSIS,START,2020-03-01 02:43:13.715713+00:00,1,58,COMPLETE,2020-03-01 03:38:47.666500+00:00,0 days 00:55:33.950787,3333,3622,9793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,REPAIR,START,2020-03-01 03:38:47.666500+00:00,Clark,58,COMPLETE,2020-03-01 06:18:40.466217+00:00,0 days 02:39:52.799717,9592,27223,13127,1.0,0.0,0.0,0.0,0.0,1.0,0.0
176,QUALITY_CONTROL,START,2020-03-01 06:18:40.466217+00:00,Joe,58,COMPLETE,2020-03-01 09:51:18.823588+00:00,0 days 03:32:38.357371,12758,12388,22720,1.0,1.0,0.0,0.0,0.0,1.0,1.0
177,DIAGNOSIS,START,2020-03-01 11:38:13.852023+00:00,Clark,59,COMPLETE,2020-03-01 12:22:49.823524+00:00,0 days 00:44:35.971501,2675,3725,41893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,REPAIR,START,2020-03-01 12:22:49.823524+00:00,1,59,COMPLETE,2020-03-01 16:44:23.192634+00:00,0 days 04:21:33.369110,15693,30899,44569,0.0,1.0,0.0,0.0,0.0,1.0,0.0
179,QUALITY_CONTROL,START,2020-03-01 16:44:23.192634+00:00,Karsten,59,COMPLETE,2020-03-01 20:01:50.007987+00:00,0 days 03:17:26.815353,11846,10208,60263,1.0,1.0,0.0,0.0,0.0,1.0,1.0
180,DIAGNOSIS,START,2020-03-02 06:34:57.677934+00:00,Jane,60,COMPLETE,2020-03-02 07:25:06.889210+00:00,0 days 00:50:09.211276,3009,2483,23697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,REPAIR,START,2020-03-02 07:25:06.889210+00:00,Jane,60,COMPLETE,2020-03-02 11:45:43.396212+00:00,0 days 04:20:36.507002,15636,40597,26706,0.0,0.0,1.0,0.0,0.0,1.0,0.0
182,QUALITY_CONTROL,START,2020-03-02 11:45:43.396212+00:00,Joe,60,COMPLETE,2020-03-02 19:33:21.135215+00:00,0 days 07:47:37.739003,28057,10562,42343,0.0,0.0,2.0,0.0,0.0,1.0,1.0
183,DIAGNOSIS,START,2020-03-02 13:41:03.092005+00:00,Karsten,61,COMPLETE,2020-03-02 14:56:31.400846+00:00,0 days 01:15:28.308841,4528,2706,49263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,REPAIR,START,2020-03-02 14:56:31.400846+00:00,Karsten,61,COMPLETE,2020-03-02 18:38:44.007491+00:00,0 days 03:42:12.606645,13332,29972,53791,0.0,0.0,0.0,0.0,1.0,1.0,0.0
185,QUALITY_CONTROL,START,2020-03-02 18:38:44.007491+00:00,1,61,COMPLETE,2020-03-02 21:26:12.859849+00:00,0 days 02:47:28.852358,10048,8304,67124,0.0,0.0,0.0,0.0,2.0,1.0,1.0
186,DIAGNOSIS,START,2020-03-03 18:15:01.050192+00:00,Clark,62,COMPLETE,2020-03-03 19:19:28.060258+00:00,0 days 01:04:27.010066,3867,5773,65701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,REPAIR,START,2020-03-03 19:19:28.060258+00:00,Jane,62,COMPLETE,2020-03-03 23:27:15.802849+00:00,0 days 04:07:47.742591,14867,33030,69568,0.0,1.0,0.0,0.0,0.0,1.0,0.0
188,QUALITY_CONTROL,START,2020-03-03 23:27:15.802849+00:00,1,62,COMPLETE,2020-03-04 02:49:32.676341+00:00,0 days 03:22:16.873492,12136,12769,84435,0.0,1.0,1.0,0.0,0.0,1.0,1.0
189,DIAGNOSIS,START,2020-03-05 14:57:20.989775+00:00,Joe,63,COMPLETE,2020-03-05 16:08:53.087706+00:00,0 days 01:11:32.097931,4292,3300,53840,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,REPAIR,START,2020-03-05 16:08:53.087706+00:00,Karsten,63,COMPLETE,2020-03-05 22:56:58.715586+00:00,0 days 06:48:05.627880,24485,15083,58133,0.0,0.0,0.0,1.0,0.0,1.0,0.0
191,QUALITY_CONTROL,START,2020-03-05 22:56:58.715586+00:00,1,63,COMPLETE,2020-03-06 01:53:27.357778+00:00,0 days 02:56:28.642192,10588,11371,82618,0.0,0.0,0.0,1.0,1.0,1.0,1.0
192,DIAGNOSIS,START,2020-03-06 10:40:57.255216+00:00,Karsten,64,COMPLETE,2020-03-06 11:32:20.051537+00:00,0 days 00:51:22.796321,3082,2931,38457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,REPAIR,START,2020-03-06 11:32:20.051537+00:00,Clark,64,COMPLETE,2020-03-06 18:41:44.537900+00:00,0 days 07:09:24.486363,25764,22399,41540,0.0,0.0,0.0,0.0,1.0,1.0,0.0
194,QUALITY_CONTROL,START,2020-03-06 18:41:44.537900+00:00,1,64,COMPLETE,2020-03-06 21:36:50.246457+00:00,0 days 02:55:05.708557,10505,11028,67304,0.0,1.0,0.0,0.0,1.0,1.0,1.0
195,DIAGNOSIS,START,2020-03-07 07:07:20.624951+00:00,Joe,65,COMPLETE,2020-03-07 07:56:04.953303+00:00,0 days 00:48:44.328352,2924,3941,25640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,REPAIR,START,2020-03-07 07:56:04.953303+00:00,Karsten,65,COMPLETE,2020-03-07 11:44:43.549548+00:00,0 days 03:48:38.596245,13718,15047,28564,0.0,0.0,0.0,1.0,0.0,1.0,0.0
197,QUALITY_CONTROL,START,2020-03-07 11:44:43.549548+00:00,Jane,65,COMPLETE,2020-03-07 17:43:57.367365+00:00,0 days 05:59:13.817817,21553,40753,42283,0.0,0.0,0.0,1.0,1.0,1.0,1.0
198,DIAGNOSIS,START,2020-03-07 07:30:55.015546+00:00,Clark,66,COMPLETE,2020-03-07 08:03:34.901598+00:00,0 days 00:32:39.886052,1959,5491,27055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,REPAIR,START,2020-03-07 08:03:34.901598+00:00,Clark,66,COMPLETE,2020-03-07 13:38:37.434444+00:00,0 days 05:35:02.532846,20102,10114,29014,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200,QUALITY_CONTROL,START,2020-03-07 13:38:37.434444+00:00,Clark,66,COMPLETE,2020-03-07 16:58:34.735303+00:00,0 days 03:19:57.300859,11997,14233,49117,0.0,2.0,0.0,0.0,0.0,1.0,1.0
201,DIAGNOSIS,START,2020-03-07 08:39:38.233295+00:00,Jane,67,COMPLETE,2020-03-07 09:21:31.819445+00:00,0 days 00:41:53.586150,2513,4280,31178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,REPAIR,START,2020-03-07 09:21:31.819445+00:00,Joe,67,COMPLETE,2020-03-08 11:09:16.667848+00:00,1 days 01:47:44.848403,92864,31652,33691,0.0,0.0,1.0,0.0,0.0,1.0,0.0
203,QUALITY_CONTROL,START,2020-03-08 11:09:16.667848+00:00,Clark,67,COMPLETE,2020-03-08 13:33:54.290739+00:00,0 days 02:24:37.622891,8677,7422,40156,0.0,0.0,1.0,1.0,0.0,1.0,1.0
204,DIAGNOSIS,START,2020-03-08 16:35:30.412121+00:00,Karsten,68,COMPLETE,2020-03-08 17:36:27.323846+00:00,0 days 01:00:56.911725,3656,4629,59730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,REPAIR,START,2020-03-08 17:36:27.323846+00:00,Clark,68,COMPLETE,2020-03-08 21:22:21.148132+00:00,0 days 03:45:53.824286,13553,12090,63387,0.0,0.0,0.0,0.0,1.0,1.0,0.0
206,QUALITY_CONTROL,START,2020-03-08 21:22:21.148132+00:00,Karsten,68,COMPLETE,2020-03-09 01:17:13.393723+00:00,0 days 03:54:52.245591,14092,10998,76941,0.0,1.0,0.0,0.0,1.0,1.0,1.0
207,DIAGNOSIS,START,2020-03-08 20:22:24.277074+00:00,Jane,69,COMPLETE,2020-03-08 21:45:51.686280+00:00,0 days 01:23:27.409206,5007,2603,73344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,REPAIR,START,2020-03-08 21:45:51.686280+00:00,Joe,69,COMPLETE,2020-03-10 21:25:03.122846+00:00,1 days 23:39:11.436566,171551,18061,78351,0.0,0.0,1.0,0.0,0.0,1.0,0.0
209,QUALITY_CONTROL,START,2020-03-10 21:25:03.122846+00:00,Clark,69,COMPLETE,2020-03-11 00:39:48.431359+00:00,0 days 03:14:45.308513,11685,8272,77103,0.0,0.0,1.0,1.0,0.0,1.0,1.0
210,DIAGNOSIS,START,2020-03-08 22:10:33.437522+00:00,1,70,COMPLETE,2020-03-08 23:13:40.805331+00:00,0 days 01:03:07.367809,3787,2510,79833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,REPAIR,START,2020-03-08 23:13:40.805331+00:00,Clark,70,COMPLETE,2020-03-09 06:49:32.399442+00:00,0 days 07:35:51.594111,27351,51265,83620,1.0,0.0,0.0,0.0,0.0,1.0,0.0
212,QUALITY_CONTROL,START,2020-03-09 06:49:32.399442+00:00,Clark,70,COMPLETE,2020-03-09 08:32:58.243125+00:00,0 days 01:43:25.843683,6205,14197,24572,1.0,1.0,0.0,0.0,0.0,1.0,1.0
213,DIAGNOSIS,START,2020-03-09 22:54:51.655738+00:00,Karsten,71,COMPLETE,2020-03-10 00:08:32.475024+00:00,0 days 01:13:40.819286,4420,3432,82491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,REPAIR,START,2020-03-10 00:08:32.475024+00:00,1,71,COMPLETE,2020-03-10 10:52:38.678202+00:00,0 days 10:44:06.203178,38646,10255,512,0.0,0.0,0.0,0.0,1.0,1.0,0.0
215,QUALITY_CONTROL,START,2020-03-10 10:52:38.678202+00:00,1,71,COMPLETE,2020-03-10 14:45:39.993732+00:00,0 days 03:53:01.315530,13981,9249,39158,1.0,0.0,0.0,0.0,1.0,1.0,1.0
216,DIAGNOSIS,START,2020-03-10 05:57:39.648486+00:00,Jane,72,COMPLETE,2020-03-10 06:42:19.655667+00:00,0 days 00:44:40.007181,2680,2638,21459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,REPAIR,START,2020-03-10 06:42:19.655667+00:00,Karsten,72,COMPLETE,2020-03-10 12:16:11.428610+00:00,0 days 05:33:51.772943,20031,29624,24139,0.0,0.0,1.0,0.0,0.0,1.0,0.0
218,QUALITY_CONTROL,START,2020-03-10 12:16:11.428610+00:00,Karsten,72,COMPLETE,2020-03-10 15:10:37.618733+00:00,0 days 02:54:26.190123,10466,10409,44171,0.0,0.0,1.0,0.0,1.0,1.0,1.0
219,DIAGNOSIS,START,2020-03-13 02:19:51.827767+00:00,1,73,COMPLETE,2020-03-13 03:15:59.871952+00:00,0 days 00:56:08.044185,3368,2766,8391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,REPAIR,START,2020-03-13 03:15:59.871952+00:00,Joe,73,COMPLETE,2020-03-13 09:06:05.296800+00:00,0 days 05:50:05.424848,21005,19951,11759,1.0,0.0,0.0,0.0,0.0,1.0,0.0
221,QUALITY_CONTROL,START,2020-03-13 09:06:05.296800+00:00,Clark,73,COMPLETE,2020-03-13 10:55:18.126230+00:00,0 days 01:49:12.829430,6552,7750,32765,1.0,0.0,0.0,1.0,0.0,1.0,1.0
222,DIAGNOSIS,START,2020-03-14 08:45:28.380578+00:00,Joe,74,COMPLETE,2020-03-14 09:38:52.866826+00:00,0 days 00:53:24.486248,3204,3509,31528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,REPAIR,START,2020-03-14 09:38:52.866826+00:00,Joe,74,COMPLETE,2020-03-14 11:28:01.781355+00:00,0 days 01:49:08.914529,6548,14764,34732,0.0,0.0,0.0,1.0,0.0,1.0,0.0
224,QUALITY_CONTROL,START,2020-03-14 11:28:01.781355+00:00,Clark,74,COMPLETE,2020-03-14 13:40:50.461823+00:00,0 days 02:12:48.680468,7968,13761,41281,0.0,0.0,0.0,2.0,0.0,1.0,1.0
225,DIAGNOSIS,START,2020-03-14 15:46:01.505170+00:00,1,75,COMPLETE,2020-03-14 16:50:35.966351+00:00,0 days 01:04:34.461181,3874,3798,56761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,REPAIR,START,2020-03-14 16:50:35.966351+00:00,1,75,COMPLETE,2020-03-14 23:22:44.582418+00:00,0 days 06:32:08.616067,23528,31562,60635,1.0,0.0,0.0,0.0,0.0,1.0,0.0
227,QUALITY_CONTROL,START,2020-03-14 23:22:44.582418+00:00,Clark,75,COMPLETE,2020-03-15 03:28:14.191789+00:00,0 days 04:05:29.609371,14729,6543,84164,2.0,0.0,0.0,0.0,0.0,1.0,1.0
228,DIAGNOSIS,START,2020-03-17 01:44:15.748669+00:00,Clark,76,COMPLETE,2020-03-17 02:17:27.250867+00:00,0 days 00:33:11.502198,1991,2307,6255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,REPAIR,START,2020-03-17 02:17:27.250867+00:00,Jane,76,COMPLETE,2020-03-17 05:47:59.571650+00:00,0 days 03:30:32.320783,12632,41230,8247,0.0,1.0,0.0,0.0,0.0,1.0,0.0
230,QUALITY_CONTROL,START,2020-03-17 05:47:59.571650+00:00,Karsten,76,COMPLETE,2020-03-17 09:19:39.449832+00:00,0 days 03:31:39.878182,12699,9679,20879,0.0,1.0,1.0,0.0,0.0,1.0,1.0
231,DIAGNOSIS,START,2020-03-17 12:58:25.201598+00:00,1,77,COMPLETE,2020-03-17 13:58:23.316213+00:00,0 days 00:59:58.114615,3598,3126,46705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,REPAIR,START,2020-03-17 13:58:23.316213+00:00,Clark,77,COMPLETE,2020-03-17 20:31:44.818686+00:00,0 days 06:33:21.502473,23601,24303,50303,1.0,0.0,0.0,0.0,0.0,1.0,0.0
233,QUALITY_CONTROL,START,2020-03-17 20:31:44.818686+00:00,Karsten,77,COMPLETE,2020-03-18 00:09:26.311233+00:00,0 days 03:37:41.492547,13061,15606,73904,1.0,1.0,0.0,0.0,0.0,1.0,1.0
234,DIAGNOSIS,START,2020-03-17 22:27:15.882944+00:00,Jane,78,COMPLETE,2020-03-17 23:44:37.877452+00:00,0 days 01:17:21.994508,4641,3179,80835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,REPAIR,START,2020-03-17 23:44:37.877452+00:00,Jane,78,COMPLETE,2020-03-18 05:53:59.622100+00:00,0 days 06:09:21.744648,22161,19023,85477,0.0,0.0,1.0,0.0,0.0,1.0,0.0
236,QUALITY_CONTROL,START,2020-03-18 05:53:59.622100+00:00,Joe,78,COMPLETE,2020-03-18 12:58:28.781968+00:00,0 days 07:04:29.159868,25469,10266,21239,0.0,0.0,2.0,0.0,0.0,1.0,1.0
